2.200000000000000178e+00 1.971738423928188488e-01 1.773897306553061659e-01 2.026198875000012334e-01 1.717606983674183907e-01 1.732047244262793217e-01 1.847149394125050526e-01 1.908667745793528048e-01 1.854095935414902252e-01 1.822252701862382140e-01
2.300000000000000266e+00 1.851190879843785109e-01 1.804774051166278814e-01 1.701592809945675633e-01 2.066146779635024688e-01 2.119846078384603760e-01 1.842465202178115158e-01 1.934556948389676845e-01 1.923262554449444162e-01 1.931107901823995165e-01
2.400000000000000355e+00 1.489407838416028640e-01 3.198677747466436294e-01 2.275353388129796595e-01 1.753812051221431967e-01 1.910472054249877649e-01 2.083029241462064640e-01 2.037623927160091275e-01 2.005734305010512253e-01 2.006787827068810259e-01
2.500000000000000000e+00 2.369921337037174669e-01 1.928774046607738268e-01 2.504051706055012705e-01 1.895953875458292470e-01 1.996151668633925347e-01 2.036102317919009086e-01 2.022834818478923546e-01 2.061054604597185869e-01 2.055433251552043206e-01
2.600000000000000089e+00 2.578485296535951710e-01 2.576909157110538473e-01 2.391803389450583850e-01 2.109764011942521222e-01 2.046553553941170556e-01 2.161279646782758856e-01 2.098748189290020605e-01 2.097502234357502271e-01 2.086844258903604865e-01
2.700000000000000178e+00 4.970762898661236218e-01 2.829633251963343810e-01 2.330023834839164976e-01 2.313249236742706827e-01 2.061231320528235100e-01 2.079144553857415201e-01 2.119507826396200278e-01 2.067602278918529990e-01 2.112472651082860087e-01
2.800000000000000266e+00 2.530235230948814640e-01 2.424980052419222765e-01 2.029725111930542614e-01 1.912024500641216207e-01 2.135003119317178122e-01 2.123946258312336965e-01 2.080796701617484146e-01 2.097308286348678052e-01 2.076003648936995127e-01
2.900000000000000355e+00 6.717500509123933150e-02 1.604742496660075401e-01 1.799564263627865535e-01 2.213684862967190692e-01 2.108661417094528923e-01 2.023610430410935079e-01 2.053499689358480873e-01 2.034174594464844554e-01 2.031468906760197091e-01
3.000000000000000000e+00 2.183227191885301899e-01 1.317807834892318064e-01 2.030195613904540175e-01 1.796371572812862083e-01 1.808316473952216452e-01 1.863997234573545880e-01 1.941173930451724483e-01 1.983918821442588742e-01 1.947345750966506805e-01
3.100000000000000089e+00 1.962874083898457078e-01 1.412841323677492267e-01 1.651071021718386322e-01 1.952939257467114220e-01 1.772320647631619728e-01 1.830366163511026323e-01 1.862310144230424347e-01 1.859389328362112959e-01 1.837564739640110967e-01
3.200000000000000178e+00 2.659560079713372271e-01 1.769143601427493051e-01 1.842509679466088901e-01 1.849623815055359832e-01 1.757447842843304908e-01 1.649169443485292152e-01 1.690857441936532701e-01 1.710371831954215216e-01 1.721904933397941651e-01
3.300000000000000266e+00 1.903321676932853146e-01 1.794918753408140666e-01 1.764444015780315123e-01 1.938091162129946254e-01 1.531175277658003153e-01 1.592969162117530701e-01 1.558174868423542192e-01 1.553732804791264077e-01 1.541098005662446813e-01
3.400000000000000355e+00 3.320546505625127098e-02 1.081297198250144587e-02 1.530778972277110350e-01 1.749293174323002242e-01 1.209658158897283370e-01 1.319960144659283463e-01 1.340161644312733158e-01 1.368518232489653874e-01 1.361793406727591915e-01
3.500000000000000000e+00 1.023832476185357332e-02 7.801496873014523992e-02 9.776770688465746817e-02 9.932679767490378009e-02 1.195923238726023241e-01 1.108285532088536668e-01 1.076229624584488231e-01 1.112146717445836319e-01 1.138649260511618994e-01
3.600000000000000089e+00 -8.208403221721935483e-03 2.245883014800206801e-02 1.120846686407177689e-01 9.244250177784518741e-02 7.081928714077677378e-02 8.686548388082038219e-02 9.239553747292757191e-02 8.809227774715019943e-02 9.065887893232478512e-02
3.700000000000000178e+00 1.801855129831183566e-01 6.621011030552362286e-02 3.046634128205106401e-02 5.109805115017782007e-02 5.932580699015602144e-02 5.337085637483934136e-02 6.384929155434825032e-02 6.022170056914048081e-02 6.042186820099777061e-02
3.800000000000000266e+00 -9.535066331205171997e-02 2.756638898189495146e-02 4.026617830749867899e-02 3.503372693312705594e-02 2.360864620120460902e-02 3.175441744801164867e-02 3.235120614763840885e-02 3.055549510199500815e-02 3.076601259734015534e-02
3.900000000000000355e+00 9.831113310958816687e-02 -6.736750529549542787e-02 1.144119612105442760e-02 -3.392257025718484198e-02 -7.328981776587269788e-04 -6.162902046809365028e-03 -4.448217536684150215e-03 -3.131780008959001316e-03 -3.278144520549841710e-03
4.000000000000000000e+00 -1.558648043698410146e-01 -1.115356067500777038e-01 -3.353010057201507438e-02 -2.624102501207706273e-02 -4.292039734687634611e-02 -3.996267560269706198e-02 -3.558789634883523928e-02 -3.478019100289663629e-02 -3.732309207367993237e-02
4.100000000000000533e+00 -4.336484414489940459e-02 -1.609564597894160842e-01 -1.128971569638140271e-02 -6.109664411382048632e-02 -8.108378023156606607e-02 -6.034593944945088051e-02 -7.850496441113255508e-02 -7.468631599478481320e-02 -7.555105273548672062e-02
4.200000000000000178e+00 -1.360544820037579705e-01 -8.108915525811710712e-02 -1.089593877106439651e-01 -1.194793395176733386e-01 -1.202699586549385580e-01 -1.089907584077024483e-01 -1.164529177347222166e-01 -1.158010074158919711e-01 -1.150662760784892102e-01
4.299999999999999822e+00 -2.021273877153295928e-01 -1.175549155574864557e-01 -1.516014699657146081e-01 -1.548789196249511224e-01 -1.562702375224346851e-01 -1.594561466005619543e-01 -1.571596708782508345e-01 -1.561785892711205215e-01 -1.556681958362136631e-01
4.400000000000000355e+00 -1.376948453165051378e-01 -1.577592893756605830e-01 -2.078971503061462500e-01 -1.988751107656941131e-01 -1.844867538985269229e-01 -2.042264382485353691e-01 -2.016001949882606781e-01 -1.994662442467121655e-01 -1.998148177404393544e-01
4.500000000000000000e+00 -3.209953448969736778e-01 -1.937827715497306147e-01 -1.798236404553462675e-01 -2.597334919523307528e-01 -2.299252647560866281e-01 -2.460138485713220247e-01 -2.449037327675478160e-01 -2.422309437536795396e-01 -2.435400842090346685e-01
4.600000000000000533e+00 -1.654354013841269067e-01 -3.915881072251829464e-01 -2.937371156683068474e-01 -3.183180844545225319e-01 -2.930490699271302013e-01 -2.898561003117035573e-01 -2.842850562941135473e-01 -2.896546962055884245e-01 -2.910035116967287228e-01
4.700000000000000178e+00 -4.740375324766193943e-01 -3.482336878808610647e-01 -2.994510214539842785e-01 -3.483278331013125451e-01 -3.427919720795667979e-01 -3.402028376770247498e-01 -3.362030101163447915e-01 -3.367574232432113401e-01 -3.343674710497688829e-01
4.800000000000000711e+00 -4.179212391915161917e-01 -3.862016015763121701e-01 -3.731080520741161810e-01 -3.855173699258340747e-01 -3.923448897695278603e-01 -3.862205234275357668e-01 -3.810782744374140996e-01 -3.831919930727419876e-01 -3.805312068493901800e-01
4.900000000000000355e+00 -2.884978635584434237e-01 -4.096261283221322436e-01 -4.523942840761294160e-01 -4.571910923802973148e-01 -4.405522221591176568e-01 -4.237957951314613725e-01 -4.298008931012891054e-01 -4.289017087661786132e-01 -4.290666986153804929e-01
5.000000000000000000e+00 -4.839595214953014701e-01 -4.196634106134298769e-01 -4.759588435174698096e-01 -4.694797232338432935e-01 -4.847903822697366416e-01 -4.818328958807065465e-01 -4.785430908306170794e-01 -4.756987544206446317e-01 -4.757637653313673276e-01
5.100000000000000533e+00 -4.911104619645140223e-01 -5.193481436228616355e-01 -5.250683367769188870e-01 -5.098648633840022759e-01 -5.092171270283373241e-01 -5.304894778989678317e-01 -5.217300683268707440e-01 -5.231103497358885468e-01 -5.226313618018371132e-01
5.200000000000000178e+00 -6.696868998764403669e-01 -5.429906343485515485e-01 -5.977294443870480034e-01 -5.904029177388598892e-01 -5.774680702055720039e-01 -5.706203316321045715e-01 -5.680964630452393083e-01 -5.723058940269725170e-01 -5.685282700721340232e-01
5.300000000000000711e+00 -4.666035101896112147e-01 -6.769185507500773413e-01 -6.124681659276404178e-01 -6.035665195914704517e-01 -6.087717879559390033e-01 -6.211970418022594309e-01 -6.151605407690559080e-01 -6.111854068246254101e-01 -6.141645174472868396e-01
5.400000000000000355e+00 -5.911314335582117385e-01 -6.828062729791940511e-01 -6.702131234266328619e-01 -6.596836953740564669e-01 -6.713953381487124394e-01 -6.554421364909807091e-01 -6.588657179873723679e-01 -6.578423868783770390e-01 -6.595657858948029695e-01
5.500000000000000000e+00 -8.443832339714505419e-01 -6.553609643662481332e-01 -7.156825203745973418e-01 -7.248715061367865253e-01 -6.899079024319292319e-01 -7.003971940440275601e-01 -6.974549721988798634e-01 -6.989068095633640398e-01 -7.007329135631756856e-01
5.600000000000000533e+00 -9.318269238281592370e-01 -7.321136672393990796e-01 -7.345408670183436461e-01 -7.448148075712814897e-01 -7.548853842036642448e-01 -7.328583935265005067e-01 -7.367542771653644573e-01 -7.394372265420431356e-01 -7.434746340394549069e-01
5.700000000000000178e+00 -7.156745577109682177e-01 -7.785374558844824211e-01 -7.906599516370677039e-01 -7.784057089867123524e-01 -7.943270085797740077e-01 -7.764752207967930975e-01 -7.802758758036412168e-01 -7.778731283371603800e-01 -7.803071774260190718e-01
5.800000000000000711e+00 -9.597172366621745665e-01 -7.819775099666839147e-01 -8.097002202061086562e-01 -8.125206966363345273e-01 -8.261757097259231353e-01 -8.160960405083284019e-01 -8.239465119050234376e-01 -8.183748054279617046e-01 -8.188118823937264867e-01
5.900000000000000355e+00 -9.211075230547980386e-01 -8.740010205350473571e-01 -8.709930354909141137e-01 -8.921926730224934987e-01 -8.574461792841213681e-01 -8.485369228953780762e-01 -8.498781015381275949e-01 -8.567505189584606606e-01 -8.515434958724961145e-01
6.000000000000000000e+00 -8.494103823017995492e-01 -9.822004913828916717e-01 -9.047882908381854605e-01 -8.945720915846363530e-01 -8.839420228187437889e-01 -8.822181957568767663e-01 -8.803591859847739176e-01 -8.847753545392986751e-01 -8.851375133114190996e-01
6.100000000000000533e+00 -1.167070685809810326e+00 -8.605258802156905418e-01 -8.983420903675917168e-01 -9.029301539995234771e-01 -9.186505500855259854e-01 -9.159128148494053434e-01 -9.172614844628005359e-01 -9.169556743809287314e-01 -9.156160726679453132e-01
6.200000000000000178e+00 -9.247820315095985899e-01 -9.701121923785792633e-01 -8.911018160935703092e-01 -9.458097858936103108e-01 -9.396411012962606613e-01 -9.361730868901853020e-01 -9.383452655957903454e-01 -9.455562048091341598e-01 -9.408043402150003676e-01
6.300000000000000711e+00 -1.086280361626610569e+00 -9.861351812421291774e-01 -1.007510787785574458e+00 -9.305054636170336790e-01 -9.573408290879110716e-01 -9.587047340677024021e-01 -9.605571936978553049e-01 -9.705214982435754756e-01 -9.676356208065957087e-01
6.400000000000000355e+00 -1.079366956399143040e+00 -9.506856848484501743e-01 -1.050971916943341355e+00 -9.988378757015069498e-01 -9.816889355425367780e-01 -9.830547379686834786e-01 -9.914168120984412358e-01 -9.877141809437317566e-01 -9.868897561378121575e-01
6.500000000000000000e+00 -9.207108000829682393e-01 -1.057249862924225736e+00 -9.857866239724181190e-01 -9.632638565570561529e-01 -1.024332630371619812e+00 -1.006617462236649052e+00 -1.004669418223031574e+00 -1.008036247713443467e+00 -1.004190204020362520e+00
6.600000000000000533e+00 -1.071935517632943924e+00 -1.019613323229377810e+00 -1.041010862062551778e+00 -9.932573202955236047e-01 -1.043951577071358772e+00 -1.022746465465017129e+00 -1.018871492586192362e+00 -1.021847190522080950e+00 -1.020189263453546324e+00
6.700000000000000178e+00 -1.016547217033372474e+00 -1.015011767261626119e+00 -1.071191598844182025e+00 -1.017467843979019015e+00 -1.050346697010692276e+00 -1.032345060910483392e+00 -1.033484949558473032e+00 -1.032386039373117459e+00 -1.032951402753510051e+00
6.800000000000000711e+00 -1.194487886709319158e+00 -1.050583648089519206e+00 -1.043997383556275471e+00 -1.067070388375765511e+00 -1.043215892778315057e+00 -1.039145513585509883e+00 -1.039028356969670330e+00 -1.041142426641820773e+00 -1.042693184972092846e+00
6.900000000000000355e+00 -1.146171781056358530e+00 -1.067201111236316668e+00 -1.007401361656506289e+00 -1.040052626714998540e+00 -1.055087323378372410e+00 -1.043576308540934638e+00 -1.046220541453341868e+00 -1.047801030484497797e+00 -1.046957845316530467e+00
7.000000000000000000e+00 -1.149941416551619078e+00 -1.144398771382291180e+00 -1.042984312253990353e+00 -1.068274811946060332e+00 -1.053325956449439049e+00 -1.051665030859756600e+00 -1.053124049346325641e+00 -1.054509723266762400e+00 -1.052028207796857462e+00
7.100000000000000533e+00 -9.648703102830077372e-01 -1.165689682107793335e+00 -1.072740738559612161e+00 -1.049735211492858422e+00 -1.065270705764281400e+00 -1.044192616118072348e+00 -1.053315766353649208e+00 -1.054404184575029602e+00 -1.051982370456302274e+00
7.200000000000000178e+00 -1.106412262761335752e+00 -9.931988491699729193e-01 -1.017650275906084589e+00 -1.058233616624641771e+00 -1.051139567776018025e+00 -1.044297386318564946e+00 -1.051181223372473328e+00 -1.045405976581938567e+00 -1.050879355847223362e+00
7.300000000000000711e+00 -1.125631962711286738e+00 -1.034632662555381444e+00 -1.078592887063794858e+00 -1.020511794603131239e+00 -1.053797198770539234e+00 -1.044949983210987643e+00 -1.046723551408444752e+00 -1.047151821308750508e+00 -1.044612870229440382e+00
7.400000000000000355e+00 -1.052427122950418070e+00 -1.074915051975482427e+00 -1.042763944737785664e+00 -1.034971351652276050e+00 -1.029141251544204216e+00 -1.033904570810211476e+00 -1.040192961147648143e+00 -1.038188792732502197e+00 -1.038483806111140106e+00
7.500000000000000000e+00 -9.095064143525414257e-01 -1.122662089281266873e+00 -1.019307408396108450e+00 -1.030236685898445970e+00 -1.030303743329300525e+00 -1.034793377054123775e+00 -1.028831866068168788e+00 -1.031101990207295982e+00 -1.027886580347278977e+00
7.600000000000000533e+00 -1.331731180113800539e+00 -1.011676245685646069e+00 -9.908740794132057106e-01 -1.022742896562925941e+00 -1.015354306525937389e+00 -1.010938528244769374e+00 -1.020743266727689003e+00 -1.020600131895291529e+00 -1.019355552690056177e+00
7.700000000000000178e+00 -1.017408898236600079e+00 -1.048294476876091119e+00 -1.007181710452841328e+00 -9.978941029363349591e-01 -9.910058955023159921e-01 -1.010145402424731831e+00 -1.005198129604487178e+00 -1.001132966370599231e+00 -1.005747115492736876e+00
7.800000000000000711e+00 -9.556804206680348246e-01 -9.754527782149471360e-01 -1.032719195907545018e+00 -9.805142647982829640e-01 -1.000077525288480818e+00 -9.972893595246986598e-01 -9.872790752897067090e-01 -9.918307130187554721e-01 -9.917483050958517676e-01
7.900000000000000355e+00 -9.134278156928721248e-01 -9.361769332444562774e-01 -9.833366869941287947e-01 -9.825447409502248153e-01 -9.923021254441916073e-01 -9.772993204709329307e-01 -9.686088497513181128e-01 -9.757358973364906873e-01 -9.755964941709872607e-01
8.000000000000000000e+00 -1.078638267845633436e+00 -9.885782057019990576e-01 -9.548684276012557870e-01 -9.704005206918520088e-01 -9.555912706837571546e-01 -9.563152427925726284e-01 -9.633866570488694991e-01 -9.611603433213952163e-01 -9.587030611581622841e-01
8.099999999999999645e+00 -8.939568215538606921e-01 -8.984505799994236819e-01 -8.795444290950529265e-01 -9.405736823430878024e-01 -9.600243160714688750e-01 -9.298454206589285009e-01 -9.384367792459505919e-01 -9.433101574701378000e-01 -9.425383357770309445e-01
8.200000000000001066e+00 -7.266135765036603189e-01 -9.033376910610065869e-01 -9.030472205596802304e-01 -9.240159613082630230e-01 -9.258535294293923634e-01 -9.288798432945419847e-01 -9.231159024740560604e-01 -9.221242801211370077e-01 -9.241749811423937144e-01
8.300000000000000711e+00 -9.779128612953426058e-01 -9.421643124507789180e-01 -8.923093567563001871e-01 -8.837412147180028210e-01 -8.944048519556128118e-01 -9.054480423094761754e-01 -9.053454422678157698e-01 -9.053373190301982065e-01 -9.054667524367722153e-01
8.400000000000000355e+00 -9.447379743322605883e-01 -8.048607245104328900e-01 -9.055082458864119888e-01 -8.586836070982915015e-01 -8.815121200473339247e-01 -8.754183938750489391e-01 -8.870486239274512075e-01 -8.874511045345683247e-01 -8.869081457514044198e-01
8.500000000000000000e+00 -8.725790141519462750e-01 -8.777030893818603685e-01 -8.278521442608958170e-01 -8.585889833724665854e-01 -8.626901668473547780e-01 -8.651576063466503985e-01 -8.779674639016177284e-01 -8.704066880304780485e-01 -8.671248567038585264e-01
8.599999999999999645e+00 -9.687686744141335016e-01 -9.643356339866013816e-01 -8.650111163357261379e-01 -8.512976636660656293e-01 -8.500355464089142110e-01 -8.464024172436031002e-01 -8.531819382718103251e-01 -8.513933400719861933e-01 -8.514102412097135364e-01
8.700000000000001066e+00 -8.828694625740820534e-01 -7.876129536202921555e-01 -8.209868411979649450e-01 -8.268340792405762807e-01 -8.175179115947833752e-01 -8.280164622576630107e-01 -8.350984936197427544e-01 -8.358738080979482010e-01 -8.371353792623437151e-01
8.800000000000000711e+00 -6.928218290934721191e-01 -7.120575620527253013e-01 -8.271108329311182006e-01 -8.503910898777242711e-01 -8.212211933404254260e-01 -8.236472091972480980e-01 -8.229241602297239222e-01 -8.183070558106769754e-01 -8.192225432376798455e-01
8.900000000000000355e+00 -5.729302207226290022e-01 -7.890518258873157054e-01 -8.045624315340320631e-01 -8.294956127454334860e-01 -8.112023336416068764e-01 -8.058750537582088924e-01 -8.077867346948985894e-01 -8.041190771245474433e-01 -8.056730037464981953e-01
9.000000000000000000e+00 -8.957382302977375810e-01 -8.171596490324156692e-01 -7.560633799625877671e-01 -8.208048620355808955e-01 -8.020572135713438522e-01 -7.950853932605030927e-01 -7.917074633608727208e-01 -7.906696671748481009e-01 -7.937122815433669265e-01
9.099999999999999645e+00 -8.687892047346121860e-01 -6.957288016136908837e-01 -8.370048563621382831e-01 -7.909823450005792900e-01 -7.740858691813530257e-01 -7.861881176856935216e-01 -7.793704951209994292e-01 -7.791220754421496197e-01 -7.816300017359328889e-01
9.200000000000001066e+00 -8.565014700617852306e-01 -9.073157704404355428e-01 -8.532036038977683923e-01 -7.616476703038369545e-01 -7.576026075333250898e-01 -7.710477729806278768e-01 -7.772642830064533381e-01 -7.678349025434516584e-01 -7.742530473521365142e-01
9.300000000000000711e+00 -7.585860002243868250e-01 -8.275470048159911940e-01 -7.354855333882561741e-01 -7.679362304873218470e-01 -7.657036442989875180e-01 -7.575365722736797647e-01 -7.682246012901264853e-01 -7.650880826160764148e-01 -7.651586514162195263e-01
9.400000000000000355e+00 -7.914758494546646483e-01 -7.746926019372557537e-01 -7.349820408005810490e-01 -7.800203190541820097e-01 -7.711542701400592170e-01 -7.493621746131957639e-01 -7.624803015971379772e-01 -7.632885862784998254e-01 -7.623440357501053422e-01
9.500000000000000000e+00 -6.633364016418954456e-01 -6.882796184792946415e-01 -7.236068966584421336e-01 -7.723995422922310672e-01 -7.662023680219440802e-01 -7.621573614054358847e-01 -7.631181994982989547e-01 -7.564089314226862815e-01 -7.576362328758733389e-01
9.600000000000001421e+00 -6.703889149661097502e-01 -8.346041359293835393e-01 -8.045866082137286268e-01 -7.365966945297908186e-01 -7.413036522706404341e-01 -7.648255549831174394e-01 -7.601725082698297387e-01 -7.574523158478334572e-01 -7.592061583470158803e-01
9.700000000000001066e+00 -9.524908496516721890e-01 -8.238082909354903505e-01 -7.901630345126660071e-01 -7.689878256129850653e-01 -7.366351657729414137e-01 -7.644085783317935423e-01 -7.573181922797347365e-01 -7.625832441551400054e-01 -7.593442734319864051e-01
9.800000000000000711e+00 -7.979701873919093913e-01 -7.892454234072543429e-01 -7.990245928856142266e-01 -7.338571885383472493e-01 -7.560997225048863291e-01 -7.732153706106728031e-01 -7.593122928754988399e-01 -7.663641154555195234e-01 -7.648541635251521198e-01
9.900000000000000355e+00 -7.560750443148831490e-01 -8.075882379355742158e-01 -7.812332561998232006e-01 -7.935049027011746858e-01 -7.796438875711584338e-01 -7.783238874716063016e-01 -7.749795098206567756e-01 -7.716191881217121518e-01 -7.707555344840167910e-01
1.000000000000000000e+01 -8.889255120159338386e-01 -8.155336503754113675e-01 -8.399036311426836265e-01 -7.682470682918509652e-01 -7.847274169650089171e-01 -7.860703523703902462e-01 -7.858567865985039980e-01 -7.854715948339169307e-01 -7.814332611891514624e-01
